genres,id,original_title
"[{'id': 99, 'name': 'Documentary'}]",347495,Inside The Dark Web
"[{'id': 99, 'name': 'Documentary'}]",171902,Mythos Wald
"[{'id': 99, 'name': 'Documentary'}]",11089,Black Box BRD
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",301325,#Horror
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",367536,A Gift Wrapped Christmas
[],270397,My Last Year With The Nuns
"[{'id': 18, 'name': 'Drama'}, {'id': 99, 'name': 'Documentary'}]",374142,Valkoinen raivo
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",315055,Henkesi edestä
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",42588,Getting Straight
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",10626,Der Hauptmann von Köpenick
"[{'id': 9648, 'name': 'Mystery'}]",376681,X: Past Is Present
"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",53074,Mafalda - La Pelicula
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",136296,B.B. King: The Life of Riley
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",47717,Ο Δράκος
[],58396,Joy
"[{'id': 53, 'name': 'Thriller'}]",344277,Caught
"[{'id': 18, 'name': 'Drama'}]",63766,Sans lendemain
"[{'id': 37, 'name': 'Western'}]",83831,Charley-One-Eye
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",265531,Hart to Hart: Till Death Do Us Hart
"[{'id': 14, 'name': 'Fantasy'}]",350505,Molly Moon and the Incredible Book of Hypnotism
"[{'id': 18, 'name': 'Drama'}]",41924,Ronda nocturna
"[{'id': 37, 'name': 'Western'}]",210609,Pioneer Woman
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",253020,A Estrada 47
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",360799,Arrowhead
"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10769, 'name': 'Foreign'}]",48180,Amazons
"[{'id': 35, 'name': 'Comedy'}]",35025,Le Mac
"[{'id': 99, 'name': 'Documentary'}]",201643,Auk Nr. 8
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",169634,Тiнi незабутих предкiв
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",39253,Выкрутасы
"[{'id': 35, 'name': 'Comedy'}]",62738,Samyy Luchshiy Film 2
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",293122,Поводир
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",40356,นรก
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",317723,Usturoi
"[{'id': 27, 'name': 'Horror'}]",122052,Seepage!
"[{'id': 18, 'name': 'Drama'}]",334531,My All American
"[{'id': 18, 'name': 'Drama'}]",116714,La mies es mucha
"[{'id': 18, 'name': 'Drama'}]",248268,$50K and a Call Girl: A Love Story
"[{'id': 18, 'name': 'Drama'}]",339408,The Birth of a Nation
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",174369,Deep Powder
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]",18174,An Inspector Calls
"[{'id': 35, 'name': 'Comedy'}]",96828,A Touch of Larceny
"[{'id': 18, 'name': 'Drama'}]",337960,Holding the Man
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",46821,O Sangue
"[{'id': 99, 'name': 'Documentary'}]",380841,Veljet
[],12831,Amerikana
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",191465,The Manchu Eagle Murder Caper Mystery
"[{'id': 18, 'name': 'Drama'}]",380864,Liian paksu perhoseksi
"[{'id': 53, 'name': 'Thriller'}]",22316,अजनबी
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",46430,Jodi No.1
[],166253,Pyaar Tune Kya Kiya
"[{'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",20916,Style
"[{'id': 35, 'name': 'Comedy'}]",142631,लव के लिये कुछ भी करेगा
"[{'id': 10749, 'name': 'Romance'}]",210068,मुझे कुछ कहना है
[],232795,Albela
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",39837,Yaadein
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",82575,Indian
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",64880,Tum Bin
[],362100,Aashiq
[],305819,Yeh Raaste Hain Pyaar Ke
"[{'id': 10769, 'name': 'Foreign'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",25801,Aamdani Atthanni Kharcha Rupaiya
"[{'id': 35, 'name': 'Comedy'}]",215797,The Thorn
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",205221,Rugged Gold
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",356057,Polycarp
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",266038,Titli
"[{'id': 99, 'name': 'Documentary'}]",135713,Beware of Christians
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]",43735,The Nanny Express
"[{'id': 10752, 'name': 'War'}]",298986,Torneranno i prati
"[{'id': 35, 'name': 'Comedy'}]",333888,Tempo instabile con probabili schiarite
"[{'id': 35, 'name': 'Comedy'}]",332709,Ho ucciso Napoleone
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",18230,Supervolcano
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",44566,Anjaana Anjaani
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}]",351072,Na Maloom Afraad
"[{'id': 99, 'name': 'Documentary'}]",277528,Live and let Live
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",296096,Me Before You
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",378385,Jarhead 3: The Siege
"[{'id': 18, 'name': 'Drama'}]",336669,La tierra y la sombra
"[{'id': 99, 'name': 'Documentary'}]",372315,SOMM: Into the Bottle
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",338803,간신
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",324289,Touched with Fire
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",280617,Space Cop
"[{'id': 35, 'name': 'Comedy'}]",135097,The Cinema Snob Movie
"[{'id': 99, 'name': 'Documentary'}]",170292,Being in the World
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 10402, 'name': 'Music'}]",348089,Grease Live
"[{'id': 99, 'name': 'Documentary'}]",250902,The Image Revolution
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",63378,100% లవ్
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}, {'id': 10749, 'name': 'Romance'}]",55283,లీడర్
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10752, 'name': 'War'}]",336663,"Ni le ciel, ni la terre"
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",17720,Dunkirk
"[{'id': 35, 'name': 'Comedy'}]",335031,¡Asu Mare! 2
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",42526,The Nightcomers
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",76200,Juste avant la nuit
"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",346651,Pandemic
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",316000,Miles Ahead
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny"
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",146198,Triple 9
"[{'id': 14, 'name': 'Fantasy'}]",205584,Gods of Egypt
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",336808,El Abrazo de la Serpiente
"[{'id': 18, 'name': 'Drama'}]",376869,नीरजा
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",323677,Race
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",367493,Providence
[],296879,Of Mind and Music
"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",333371,10 Cloverfield Lane
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",267860,London Has Fallen
"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",269149,Zootopia
"[{'id': 10752, 'name': 'War'}, {'id': 35, 'name': 'Comedy'}]",279641,Whiskey Tango Foxtrot
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",258363,Desierto
"[{'id': 18, 'name': 'Drama'}]",318850,The Young Messiah
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",378200,The Perfect Match
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",267193,Grimsby
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",287284,Swung
"[{'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",361263,Jesse Stone: Lost in Paradise
"[{'id': 99, 'name': 'Documentary'}]",367513,Chemsex
"[{'id': 53, 'name': 'Thriller'}]",380565,Home Invasion
"[{'id': 35, 'name': 'Comedy'}]",20051,Dad's Army
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",24569,Carry On Henry
"[{'id': 35, 'name': 'Comedy'}]",17276,Carry On Up the Jungle
"[{'id': 35, 'name': 'Comedy'}]",24571,Carry On Matron
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",60867,Zero. Alyvine Lietuva
"[{'id': 35, 'name': 'Comedy'}]",262199,Hannibal Buress: Live From Chicago
"[{'id': 35, 'name': 'Comedy'}]",19297,Carry On at Your Convenience
"[{'id': 18, 'name': 'Drama'}]",312804,James White
"[{'id': 35, 'name': 'Comedy'}]",19252,Carry On Abroad
"[{'id': 99, 'name': 'Documentary'}]",36718,Lagerfeld Confidential
"[{'id': 27, 'name': 'Horror'}]",29114,Satan's Cheerleaders
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",56418,La source des femmes
"[{'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",62717,Loki - Arnaldo Baptista
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",202140,Siódmy pokój
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",324978,Pirate's Passage
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",200548,Fanie Fourie's Lobola
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",206292,El desierto
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}]",24654,What the Bleep! Down the Rabbit Hole
"[{'id': 99, 'name': 'Documentary'}]",51309,The Dhamma Brothers
"[{'id': 18, 'name': 'Drama'}]",169798,Licks
[],98048,Dionysus in '69
"[{'id': 53, 'name': 'Thriller'}]",209251,Caníbal
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",73565,Burning Man
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",348674,Krigen
"[{'id': 35, 'name': 'Comedy'}]",164443,The Makeover
"[{'id': 35, 'name': 'Comedy'}]",61314,Ho visto le stelle
"[{'id': 99, 'name': 'Documentary'}]",282084,There's No Place Like Utopia
"[{'id': 10402, 'name': 'Music'}]",342381,Bad
"[{'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}]",92060,Michael Jackson's Thriller
"[{'id': 10402, 'name': 'Music'}, {'id': 27, 'name': 'Horror'}]",37793,Ghosts
"[{'id': 27, 'name': 'Horror'}]",273509,Blood Widow
"[{'id': 53, 'name': 'Thriller'}]",255278,Way of the Wicked
"[{'id': 99, 'name': 'Documentary'}]",368835,Murder Rap: Inside the Biggie and Tupac Murders
"[{'id': 99, 'name': 'Documentary'}]",331745,Top Spin
"[{'id': 18, 'name': 'Drama'}]",286595,Marie Heurtin
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",371007,Ticky Tacky
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",36092,いま、会いにゆきます
"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]",365187,Nannaku Prematho
"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",360387,Blunt Force Trauma
"[{'id': 35, 'name': 'Comedy'}]",366249,Napapiirin sankarit 2
"[{'id': 35, 'name': 'Comedy'}]",78340,Tout le monde n'a pas eu la chance d'avoir des parents communistes
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",257081,Submarine Patrol
"[{'id': 9648, 'name': 'Mystery'}]",228647,Miracles For Sale
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",87612,You Can't Get Away with Murder
"[{'id': 99, 'name': 'Documentary'}]",125414,The Final Member
"[{'id': 18, 'name': 'Drama'}]",168228,Some Call It Loving
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}]",184260,Suramis tsikhe
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",361183,Terug naar morgen
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",285307,พี่ชาย
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",287170,ใช่รักหรือเปล่า
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]",97350,अग्नि वर्षा
"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}]",254800,Breaking Through
"[{'id': 27, 'name': 'Horror'}]",371003,Kill Game
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",373314,Misconduct
"[{'id': 18, 'name': 'Drama'}]",377853,"Les premiers, les derniers"
"[{'id': 878, 'name': 'Science Fiction'}]",37839,Bunker Palace Hôtel
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",56943,Il resto di niente
"[{'id': 99, 'name': 'Documentary'}]",108476,Trashed
"[{'id': 99, 'name': 'Documentary'}]",159006,God Loves Uganda
"[{'id': 99, 'name': 'Documentary'}]",343043,Odyssey in Rome
"[{'id': 18, 'name': 'Drama'}]",352162,Desde allá
[],102707,Domingo de carnaval
[],73791,Come l'ombra
"[{'id': 35, 'name': 'Comedy'}]",381353,Rosalie Blum
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",329809,L'Hermine
"[{'id': 53, 'name': 'Thriller'}]",358403,Taj Mahal
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",336199,Asphalte
"[{'id': 18, 'name': 'Drama'}]",337107,La Vallée de l'amour
"[{'id': 18, 'name': 'Drama'}]",315865,L'Ombre des femmes
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",352025,Un plus une
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",329682,Les Anarchistes
"[{'id': 18, 'name': 'Drama'}]",330348,L'attesa
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",342281,Une famille à louer
"[{'id': 35, 'name': 'Comedy'}]",341392,Lolo
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",24570,Carry On Loving
"[{'id': 53, 'name': 'Thriller'}]",355264,The Fear of Darkness
"[{'id': 53, 'name': 'Thriller'}, {'id': 99, 'name': 'Documentary'}]",367215,The Fear of 13
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",299824,寻龙诀
"[{'id': 35, 'name': 'Comedy'}]",76282,Trevor Noah: Crazy Normal
"[{'id': 35, 'name': 'Comedy'}]",44637,Trevor Noah: The Daywalker
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",86186,Perfect Body
"[{'id': 35, 'name': 'Comedy'}]",84865,Ma L'Amore... Sì
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",359154,13 dies de octubre
"[{'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",33842,25 kilates
"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",82157,Die Blindgänger
[],124480,Aita
"[{'id': 18, 'name': 'Drama'}]",157447,Prosecuting Casey Anthony
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",110395,Freddie as F.R.O.7.
[],43292,Tutte le donne della mia vita
"[{'id': 99, 'name': 'Documentary'}]",211317,Standing Army
[],278514,Hungry
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",100669,Shark Swarm
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",257450,Piranha Sharks
[],165404,Humraaz
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",49518,Aap Mujhe Achche Lagne Lage
[],166258,Road
"[{'id': 18, 'name': 'Drama'}]",59372,Sur
"[{'id': 18, 'name': 'Drama'}]",117142,EK Chotti Si Love Story
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",97437,Hum Kisi Se Kum Nahin
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",83902,ना तुम जानो ना हम
"[{'id': 10751, 'name': 'Family'}]",134841,Makdee
[],78827,Deewangee
"[{'id': 10769, 'name': 'Foreign'}, {'id': 53, 'name': 'Thriller'}]",20731,राज़
[],159436,Jaani Dushman: Ek Anokhi Kahani
[],277751,Maine Dil Tujhko Diya
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",20656,Saathiya
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",35907,Kaante
"[{'id': 35, 'name': 'Comedy'}]",19293,Carry On Again Doctor
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",341050,Convergence
"[{'id': 14, 'name': 'Fantasy'}, {'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",354251,Southbound
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",324803,Hangman
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",363264,Mary Loss of Soul
"[{'id': 99, 'name': 'Documentary'}]",333350,A Faster Horse
"[{'id': 35, 'name': 'Comedy'}]",257454,Give Us the Moon
"[{'id': 53, 'name': 'Thriller'}]",29212,The Weapon
"[{'id': 35, 'name': 'Comedy'}]",56309,Carry on Admiral
"[{'id': 35, 'name': 'Comedy'}]",127688,Expresso Bongo
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",93193,Jigsaw
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",128866,Arachnia
"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",161374,Tarantulas: The Deadly Cargo
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",18044,Ogre
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",4289,Dinocroc
"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",28346,Krocodylus
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",90030,The Monster of Piedras Blancas
"[{'id': 18, 'name': 'Drama'}]",253282,She's Lost Control
[],307318,Stephen Fry Live: More Fool Me
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",60389,बावर्ची
"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",329063,Мы не можем жить без космоса
"[{'id': 99, 'name': 'Documentary'}]",49991,The Devil At Your Heels
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",28509,Komodo vs. Cobra
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",109174,Silent Predators
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",44548,Vipers
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",44184,Venomous
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",69075,The Snake King
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",29889,Silent Venom
"[{'id': 27, 'name': 'Horror'}]",67320,Stanley
"[{'id': 18, 'name': 'Drama'}]",86495,Oliver Sherman
[],151062,Mad at the Moon
"[{'id': 27, 'name': 'Horror'}]",27674,Wolves of Wall Street
"[{'id': 99, 'name': 'Documentary'}]",370168,Chicago Boys
"[{'id': 16, 'name': 'Animation'}]",58769,Die Konferenz der Tiere
"[{'id': 18, 'name': 'Drama'}]",125087,Reggie's Prayer
"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}]",74942,Soul of the Game
"[{'id': 18, 'name': 'Drama'}]",31907,Don King: Only in America
"[{'id': 18, 'name': 'Drama'}]",288186,Passing Glory
"[{'id': 27, 'name': 'Horror'}, {'id': 14, 'name': 'Fantasy'}]",374618,Scrawl
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",71120,Final Impact
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",57568,เขี้ยวอาฆาต
"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",47655,Hisss
"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",85512,Jaws of Satan
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10751, 'name': 'Family'}, {'id': 10769, 'name': 'Foreign'}]",27941,Lockjaw: Rise of the Kulev Serpent
"[{'id': 27, 'name': 'Horror'}]",28686,War Wolves
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",44385,Werewolf: The Devil's Hound
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",96334,Wild Rebels
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",60825,Mr. St. Nick
"[{'id': 27, 'name': 'Horror'}]",298584,Cabin Fever
"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]",306547,Gluckauf
"[{'id': 99, 'name': 'Documentary'}]",379998,Den unge Zlatan
[],382436,"Vous êtes très jolie, mademoiselle"
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",190269,New York Nights
[],237433,Paris in Spring
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",63142,Silver Tongues
"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",308409,Kollektivet
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",379335,Love Records: Anna mulle Lovee
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",89816,The Bear That Wasn't
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",278051,Death Driver
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",57144,Faites sauter la banque!
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",46426,Traffic Signal
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",68720,Tammy and the Doctor
"[{'id': 35, 'name': 'Comedy'}]",351365,Tammy and the Millionaire
"[{'id': 35, 'name': 'Comedy'}]",105465,The Art of Love
"[{'id': 99, 'name': 'Documentary'}]",67908,Programming The Nation?
